,index,column,importance
371,743,GRZHYE_HDSYYF_min,26.0
372,3328,numsOf_GRZHDNGJYE_DKYE_multi,26.0
373,1986,DKFFE_multi_DKLL_ratio_GRZHDNGJYE_max,26.0
374,4044,numsOf_HDZYF_HDYF_multi,26.0
375,4048,numsOf_HDZYF_HDZYFZE_multi,26.0
376,3591,numsOf_DKYE_HDZYFZE_diff,26.0
377,3509,numsOf_DKFFE_GRZHYE_diff_GRZHSNJZYE_div,26.0
378,3829,numsOf_GRZHDNGJYE_GRZHSNJZYE1_GRZHYE_diff_GRZHDNGJYE_div,26.0
379,3581,numsOf_DKYE_HDZYF_div,25.0
380,3067,numsOf_GRJCJS_GRZHYE_diff,25.0
381,1050,GRYJCE_GRZHYE_diff_GRZHDNGJYE_mean,25.0
382,896,GRZHDNGJYE_DKYE_std,25.0
383,2597,HDZYF_GRZHYE_diff_GRZHDNGJYE_min,25.0
384,3408,numsOf_GRYJCE_DKFFE_DKYE_multi,25.0
385,1005,GRYJCE_DKYE_mean,25.0
386,2979,HDSYYFZE_GRYJCE_std,25.0
387,2608,HDZYF_HDSYYF_sum,25.0
388,1017,GRYJCE_DKFFE_DKYE_max,25.0
389,2588,HDZYF_DKYE_multi_DKLL_ratio_sum,25.0
390,3429,numsOf_GRYJCE_DKFFE_multi_DKLL_ratio_div,25.0
391,3385,numsOf_GRZHDNGJYE_HDYF_div,25.0
392,553,GRJCJS_GRZHDNGJYE_min,25.0
393,2913,HDZYFZE_DKFFE_multi_DKLL_ratio_mean,25.0
394,275,DWSSHY_GRZHDNGJYE_std,25.0
395,315,DWSSHY_GRZHDNGJYE_GRZHSNJZYE1_max,25.0
396,3291,numsOf_GRZHSNJZYE_GRZHYE_diff_GRZHSNJZYE_diff,25.0
397,539,GRJCJS_GRZHYE_sum,25.0
398,567,GRJCJS_DKYE_max,25.0
399,1551,DKFFE_DKY_multi_DKLL_GRYJCE_std,25.0
400,1471,DKFFE_DKYE_GRZHDNGJYE_GRZHSNJZYE1_std,25.0
401,3220,numsOf_GRZHYE_HDZYF_multi,25.0
402,1151,DKFFE_DKFFE_multi_DKLL_ratio_std,25.0
403,100,GRZHZT_count,25.0
404,3269,numsOf_GRZHSNJZYE_GRZHDNGJYE_GRZHSNJZYE_div,25.0
405,3888,numsOf_GRZHDNGJYE_GRZHSNJZYE2_HDYF_multi,25.0
406,2607,HDZYF_YEARPURINCM_min,24.0
407,984,GRYJCE_GRZHYE_sum,24.0
408,568,GRJCJS_DKYE_min,24.0
409,988,GRYJCE_GRZHYE_min,24.0
410,963,GRZHDNGJYE_HDSYYF_min,24.0
411,3791,numsOf_GRZHDNGJYE_GRZHSNJZYE_YEARPURINCM_diff,24.0
