,index,column,importance
292,1434,numsOf_YEARPURINCM_USAGE_AMOUNT_div,155.0
293,763,HDZYF_DKXE_std,155.0
294,693,HDZYF_GRZHYE_std,155.0
295,1025,WITHDRAW_GRYJCE_max,155.0
296,1441,numsOf_HDZYF_HDYF_multi,154.0
297,436,GRZHSNJZYE_DKXE_sum,154.0
298,910,USAGE_RATE_GRZHYE_mean,153.0
299,1119,USAGE_AMOUNT_WITHDRAW_mean,152.0
300,1204,DKXE_GRZHDNGJYE_sum,152.0
301,699,HDZYF_GRZHSNJZYE_min,151.0
302,890,HDSYYFZE_YEARPURINCM_sum,151.0
303,1130,USAGE_AMOUNT_DKXE_std,150.0
304,306,GRJCJS_USAGE_RATE_max,149.0
305,1310,numsOf_GRZHYE_HDZYFZE_multi,149.0
306,1267,DKXE_USAGE_AMOUNT_max,149.0
307,1346,numsOf_GRZHSNJZYE_TOP_USER_multi,149.0
308,1378,numsOf_GRZHDNGJYE_USAGE_AMOUNT_div,149.0
309,1556,numsOf_USAGE_AMOUNT_WITHDRAW_SUBMIT_div,149.0
310,1352,numsOf_GRZHSNJZYE_USAGE_AMOUNT_diff,148.0
311,67,XINGBIE_TOP_USER_count,148.0
312,1263,DKXE_WITHDRAW_min,148.0
313,914,USAGE_RATE_GRZHSNJZYE_mean,148.0
314,328,GRJCJS_USAGE_AMOUNT_min,148.0
315,1194,WITHDRAW_SUBMIT_DKXE_min,148.0
316,440,GRZHDNGJYE_GRJCJS_max,147.0
317,1206,DKXE_GRZHDNGJYE_std,147.0
318,1233,DKXE_HDYF_min,147.0
319,1359,numsOf_GRZHSNJZYE_DKXE_div,146.0
320,542,GRYJCE_HDZYFZE_std,146.0
321,308,GRJCJS_GJJRATE_mean,146.0
322,1234,DKXE_HDZYFZE_mean,146.0
323,327,GRJCJS_USAGE_AMOUNT_max,146.0
324,827,HDZYFZE_GRZHDNGJYE_mean,145.0
325,911,USAGE_RATE_GRZHYE_std,145.0
326,1094,USAGE_AMOUNT_HDSYYF_mean,145.0
327,754,HDZYF_USAGE_AMOUNT_std,145.0
328,548,GRYJCE_HDSYYFZE_min,145.0
329,1271,DKXE_WITHDRAW_SUBMIT_std,144.0
330,1458,numsOf_HDYF_HDZYFZE_multi,144.0
331,702,HDZYF_GRZHDNGJYE_std,144.0
332,1231,DKXE_HDYF_std,144.0
333,748,HDZYF_WITHDRAW_mean,144.0
334,1214,DKXE_DKLL_mean,143.0
335,507,GRZHDNGJYE_DKXE_mean,143.0
336,1323,numsOf_GRZHYE_USAGE_AMOUNT_div,143.0
337,574,GRYJCE_USAGE_AMOUNT_min,143.0
338,710,HDZYF_YEARPURINCM_mean,142.0
339,1270,DKXE_WITHDRAW_SUBMIT_mean,142.0
340,1536,numsOf_TOP_USER_DKXE_div,141.0
341,1318,numsOf_GRZHYE_TOP_USER_div,141.0
342,1083,USAGE_AMOUNT_GRYJCE_max,140.0
343,1266,DKXE_USAGE_AMOUNT_std,140.0
344,1427,numsOf_YEARPURINCM_TOP_USER_div,140.0
345,1069,USAGE_AMOUNT_GRZHYE_mean,139.0
346,1460,numsOf_HDYF_HDSYYFZE_multi,139.0
347,718,HDZYF_HDYF_mean,139.0
348,1247,DKXE_GJJRATE_std,138.0
349,1348,numsOf_GRZHSNJZYE_TOP_USER1_multi,138.0
350,1367,numsOf_GRZHDNGJYE_HDSYYFZE_multi,138.0
351,1531,numsOf_TOP_USER_USAGE_AMOUNT_div,138.0
352,878,HDZYFZE_DKXE_std,137.0
353,1534,numsOf_TOP_USER_WITHDRAW_SUBMIT_div,137.0
354,1227,DKXE_HDSYYF_max,137.0
355,1354,numsOf_GRZHSNJZYE_USAGE_AMOUNT_div,137.0
356,1388,numsOf_GRYJCE_HDSYYFZE_multi,136.0
357,1336,numsOf_GRZHSNJZYE_HDZYF_div,136.0
358,163,DWSSHY_USAGE_RATE_std,135.0
359,1286,numsOf_GRJCJS_GRZHYE_div,135.0
360,358,GRZHYE_HDYF_min,135.0
361,1501,numsOf_HDSYYFZE_DKXE_div,135.0
362,451,GRZHDNGJYE_DKFFE_std,134.0
363,1078,USAGE_AMOUNT_GRZHDNGJYE_mean,134.0
364,1304,numsOf_GRZHYE_GRYJCE_div,134.0
365,1389,numsOf_GRYJCE_USAGE_RATE_div,134.0
366,1143,WITHDRAW_SUBMIT_GRYJCE_mean,134.0
367,525,GRYJCE_DKLL_mean,134.0
368,1226,DKXE_HDSYYF_std,133.0
369,1383,numsOf_GRYJCE_HDZYF_div,133.0
370,297,GRJCJS_HDZYFZE_std,132.0
371,1145,WITHDRAW_SUBMIT_GRYJCE_max,132.0
372,837,HDZYFZE_YEARPURINCM_mean,132.0
373,1260,DKXE_WITHDRAW_mean,132.0
374,1466,numsOf_HDYF_TOP_USER_div,132.0
375,579,GRYJCE_WITHDRAW_SUBMIT_min,131.0
376,1110,USAGE_AMOUNT_GJJRATE_std,131.0
377,1381,numsOf_GRZHDNGJYE_DKXE_multi,131.0
378,1225,DKXE_HDSYYF_mean,130.0
379,448,GRZHDNGJYE_GRZHSNJZYE_min,130.0
380,1394,numsOf_GRYJCE_TOP_USER1_multi,130.0
381,1544,numsOf_TOP_USER1_WITHDRAW_SUBMIT_div,130.0
382,732,HDZYF_USAGE_RATE_std,130.0
383,1072,USAGE_AMOUNT_GRZHYE_min,130.0
384,1210,DKXE_GRYJCE_max,130.0
385,1294,numsOf_GRJCJS_HDZYFZE_div,130.0
386,318,GRJCJS_TOP_USER1_max,130.0
387,1205,DKXE_GRZHDNGJYE_mean,129.0
388,1339,numsOf_GRZHSNJZYE_HDZYFZE_multi,129.0
389,1464,numsOf_HDYF_GJJRATE_div,129.0
390,921,USAGE_RATE_GRYJCE_max,129.0
391,778,HDSYYF_HDZYF_max,129.0
392,1261,DKXE_WITHDRAW_std,129.0
393,713,HDZYF_YEARPURINCM_min,128.0
394,1268,DKXE_USAGE_AMOUNT_min,128.0
395,575,GRYJCE_WITHDRAW_SUBMIT_sum,128.0
396,342,GRZHYE_GRYJCE_max,128.0
397,1229,DKXE_HDYF_sum,127.0
398,1090,USAGE_AMOUNT_YEARPURINCM_std,127.0
399,1483,numsOf_HDZYFZE_USAGE_AMOUNT_multi,127.0
400,140,DWSSHY_GRZHDNGJYE_mean,127.0
401,1476,numsOf_HDYF_DKXE_div,127.0
402,563,GRYJCE_TOP_USER1_mean,127.0
403,872,HDZYFZE_WITHDRAW_SUBMIT_mean,127.0
404,1317,numsOf_GRZHYE_TOP_USER_multi,126.0
405,1500,numsOf_HDSYYFZE_DKXE_multi,126.0
406,1278,GRYJCE_DWJJLX_max,126.0
407,756,HDZYF_USAGE_AMOUNT_min,126.0
408,1380,numsOf_GRZHDNGJYE_WITHDRAW_SUBMIT_div,126.0
409,1246,DKXE_GJJRATE_mean,126.0
410,846,HDZYFZE_HDYF_mean,126.0
411,1349,numsOf_GRZHSNJZYE_TOP_USER1_div,126.0
412,838,HDZYFZE_YEARPURINCM_std,126.0
413,1039,WITHDRAW_HDYF_min,126.0
414,1342,numsOf_GRZHSNJZYE_USAGE_RATE_multi,126.0
415,828,HDZYFZE_GRZHDNGJYE_std,126.0
416,1152,WITHDRAW_SUBMIT_YEARPURINCM_mean,125.0
417,544,GRYJCE_HDZYFZE_min,125.0
418,1124,USAGE_AMOUNT_WITHDRAW_SUBMIT_mean,125.0
419,1273,DKXE_WITHDRAW_SUBMIT_min,125.0
420,385,GRZHYE_USAGE_AMOUNT_max,125.0
421,1439,numsOf_YEARPURINCM_DKXE_div,124.0
422,1084,USAGE_AMOUNT_GRYJCE_min,124.0
423,1372,numsOf_GRZHDNGJYE_TOP_USER_multi,124.0
424,1070,USAGE_AMOUNT_GRZHYE_std,124.0
425,350,GRZHYE_YEARPURINCM_max,124.0
426,1274,GRJCJS_DWJJLX_max,123.0
427,692,HDZYF_GRZHYE_mean,123.0
428,1306,numsOf_GRZHYE_YEARPURINCM_multi,123.0
429,568,GRYJCE_WITHDRAW_std,123.0
430,1259,DKXE_WITHDRAW_sum,123.0
431,1421,numsOf_YEARPURINCM_HDSYYFZE_multi,122.0
432,1547,numsOf_WITHDRAW_USAGE_AMOUNT_multi,122.0
433,1428,numsOf_YEARPURINCM_TOP_USER1_multi,122.0
434,694,HDZYF_GRZHYE_max,121.0
435,1091,USAGE_AMOUNT_YEARPURINCM_max,121.0
436,466,GRZHDNGJYE_HDYF_mean,121.0
437,58,DWSSHY_GJSIGN_count,121.0
438,964,USAGE_RATE_DKXE_max,120.0
439,1448,numsOf_HDSYYF_TOP_USER_multi,120.0
440,1358,numsOf_GRZHSNJZYE_DKXE_multi,120.0
441,1523,numsOf_GJJRATE_USAGE_AMOUNT_multi,120.0
442,853,HDZYFZE_USAGE_RATE_mean,120.0
443,1395,numsOf_GRYJCE_TOP_USER1_div,119.0
444,934,USAGE_RATE_HDYF_mean,119.0
445,1450,numsOf_HDSYYF_TOP_USER1_multi,119.0
446,1315,numsOf_GRZHYE_GJJRATE_multi,119.0
447,1473,numsOf_HDYF_WITHDRAW_SUBMIT_multi,119.0
448,1295,numsOf_GRJCJS_USAGE_RATE_multi,119.0
449,717,HDZYF_HDYF_sum,118.0
450,1506,numsOf_USAGE_RATE_TOP_USER_multi,118.0
451,1305,numsOf_GRZHYE_YEARPURINCM_add,118.0
452,1232,DKXE_HDYF_max,118.0
453,936,USAGE_RATE_HDYF_min,118.0
454,695,HDZYF_GRZHYE_min,118.0
455,546,GRYJCE_HDSYYFZE_std,118.0
456,847,HDZYFZE_HDYF_std,118.0
457,1490,numsOf_HDSYYFZE_GJJRATE_div,118.0
458,1391,numsOf_GRYJCE_GJJRATE_div,118.0
459,153,DWSSHY_HDSYYF_std,117.0
460,1419,numsOf_YEARPURINCM_HDZYFZE_multi,117.0
461,887,HDSYYFZE_GRZHDNGJYE_max,117.0
462,1392,numsOf_GRYJCE_TOP_USER_multi,117.0
463,1222,DKXE_YEARPURINCM_min,117.0
464,757,HDZYF_WITHDRAW_SUBMIT_sum,117.0
465,1324,numsOf_GRZHYE_WITHDRAW_SUBMIT_multi,117.0
466,301,GRJCJS_HDSYYFZE_std,117.0
467,1492,numsOf_HDSYYFZE_TOP_USER1_add,117.0
468,1327,numsOf_GRZHYE_DKXE_div,116.0
469,1368,numsOf_GRZHDNGJYE_USAGE_RATE_multi,116.0
470,1524,numsOf_GJJRATE_USAGE_AMOUNT_div,116.0
471,1343,numsOf_GRZHSNJZYE_USAGE_RATE_div,116.0
472,749,HDZYF_WITHDRAW_std,116.0
473,712,HDZYF_YEARPURINCM_max,115.0
474,728,HDZYF_HDSYYFZE_max,115.0
475,703,HDZYF_GRZHDNGJYE_max,115.0
476,1491,numsOf_HDSYYFZE_TOP_USER_multi,115.0
477,1503,numsOf_USAGE_RATE_GJJRATE_multi,115.0
478,930,USAGE_RATE_HDZYF_std,115.0
479,145,DWSSHY_DKLL_std,114.0
480,1136,WITHDRAW_SUBMIT_GRZHYE_min,114.0
481,1125,USAGE_AMOUNT_WITHDRAW_SUBMIT_std,114.0
482,751,HDZYF_WITHDRAW_min,114.0
483,307,GRJCJS_USAGE_RATE_min,114.0
484,1340,numsOf_GRZHSNJZYE_HDZYFZE_div,114.0
485,1223,DKXE_HDZYF_std,113.0
486,1447,numsOf_HDSYYF_GJJRATE_div,113.0
487,1532,numsOf_TOP_USER_WITHDRAW_SUBMIT_diff,113.0
488,753,HDZYF_USAGE_AMOUNT_mean,113.0
489,552,GRYJCE_USAGE_RATE_min,113.0
490,1272,DKXE_WITHDRAW_SUBMIT_max,113.0
491,1414,numsOf_DKLL_WITHDRAW_SUBMIT_div,113.0
492,752,HDZYF_USAGE_AMOUNT_sum,112.0
